CustomerId,Balance,NumOfProducts,HasCrCard,Tenure,IsActiveMember,Exited
15658195,"€ 118,838.75",1,Yes,5,Yes,0
15630113,"€ 161,637.75",1,Yes,4,Yes,0
15784320,"€ 133,793.89",1,Yes,3,Yes,1
15676513,"€ 71,553.83",1,No,8,No,0
15574072,€ 0.00,1,Yes,8,Yes,0
15633854,€ 0.00,2,No,3,No,0
15618566,€ 0.00,2,Yes,7,Yes,0
15733014,"€ 64,667.95",2,Yes,10,Yes,0
15753343,"€ 121,164.11",1,Yes,2,Yes,0
15746076,€ 0.00,2,No,3,No,0
15608226,"€ 98,903.06",1,Yes,3,Yes,0
15605684,"€ 104,158.84",1,No,7,No,0
15638988,€ 0.00,2,Yes,6,Yes,0
15628767,"€ 139,529.93",2,Yes,3,Yes,1
15737977,€ 0.00,2,Yes,6,Yes,0
15758116,"€ 64,646.70",1,No,5,No,1
15575119,€ 0.00,2,Yes,3,Yes,1
15625126,€ 0.00,2,Yes,6,Yes,0
15567114,"€ 118,894.22",1,No,1,No,0
15672242,€ 0.00,1,Yes,2,Yes,0
15681327,€ 0.00,2,Yes,9,Yes,0
15802585,"€ 68,213.99",1,Yes,8,Yes,0
15740630,€ 0.00,2,No,1,No,0
15815420,"€ 139,196.00",1,Yes,8,Yes,0
15711468,€ 0.00,2,Yes,7,Yes,0
15799626,"€ 126,345.55",1,Yes,4,Yes,1
15659325,€ 0.00,2,Yes,5,Yes,0
15651352,€ 0.00,1,No,2,No,1
15684925,€ 0.00,2,No,3,No,0
15657439,€ 0.00,2,Yes,4,Yes,0
15574122,"€ 129,278.43",1,No,5,No,0
15720508,"€ 119,558.35",1,No,3,No,0
15599078,"€ 92,467.58",1,No,5,No,0
15702300,€ 0.00,2,No,5,No,0
15660735,€ 0.00,2,No,6,No,0
15671390,€ 0.00,2,No,10,No,0
15647385,"€ 99,340.83",1,No,4,No,1
15739223,€ 0.00,2,Yes,3,Yes,0
15631305,"€ 126,833.79",2,No,4,No,1
15809263,"€ 109,676.52",1,Yes,5,Yes,0
15640866,€ 0.00,1,Yes,3,Yes,0
15775663,"€ 134,729.99",2,Yes,6,Yes,0
15631800,"€ 98,431.37",1,No,3,No,0
15654292,"€ 130,368.31",2,No,8,No,0
15648320,"€ 123,974.96",1,No,7,No,0
15726747,"€ 138,082.16",1,Yes,4,Yes,0
15694510,"€ 129,855.32",1,No,1,No,0
15572291,"€ 132,308.22",1,No,6,No,0
15603465,"€ 155,447.65",2,No,5,No,1
15685628,"€ 124,268.64",2,Yes,2,Yes,0
15792729,"€ 176,311.36",1,No,9,No,0
15767414,"€ 99,886.42",2,Yes,2,Yes,0
15568044,€ 0.00,2,Yes,7,Yes,0
15751333,€ 0.00,2,Yes,2,Yes,0
15623062,"€ 85,089.30",1,Yes,5,Yes,0
15713621,"€ 134,318.21",2,Yes,10,Yes,0
15670668,"€ 75,395.53",2,Yes,5,Yes,0
15750638,"€ 116,765.70",1,No,5,No,1
15747878,€ 0.00,1,Yes,4,Yes,0
15726796,"€ 111,501.66",1,Yes,7,Yes,0
15754952,"€ 76,595.08",2,No,7,No,0
15652192,"€ 160,541.36",2,No,9,No,0
15681924,"€ 129,728.60",1,No,2,No,0
15763544,€ 0.00,2,No,1,No,0
15764431,"€ 130,929.02",4,Yes,5,Yes,1
15684010,"€ 116,800.25",1,Yes,2,Yes,0
15648881,"€ 101,016.53",1,Yes,0,Yes,1
15733303,€ 0.00,2,Yes,5,Yes,0
15643294,"€ 190,566.65",1,Yes,8,Yes,0
15749905,€ 0.00,1,No,6,No,1
15625175,"€ 97,067.69",1,Yes,6,Yes,1
15643967,"€ 92,208.54",1,Yes,4,Yes,1
15578251,"€ 186,347.97",2,No,2,No,0
15772573,"€ 103,176.62",1,Yes,2,Yes,0
15733234,€ 0.00,1,Yes,4,Yes,1
15721582,"€ 77,270.08",2,Yes,4,Yes,1
15628219,"€ 111,911.63",1,Yes,3,Yes,1
15571302,"€ 94,216.05",1,Yes,5,Yes,0
15637178,€ 0.00,2,Yes,7,Yes,0
15601184,€ 0.00,2,No,3,No,0
15629511,"€ 106,770.82",1,No,6,No,0
15570629,"€ 138,089.97",2,Yes,5,Yes,0
15665766,"€ 133,191.19",2,Yes,9,Yes,0
15693732,€ 0.00,2,Yes,9,Yes,0
15765982,"€ 74,135.85",1,Yes,7,Yes,1
15582016,"€ 99,208.46",2,No,6,No,0
15798024,"€ 92,242.34",1,Yes,8,Yes,0
15588622,"€ 108,380.72",1,Yes,7,Yes,0
15724863,"€ 91,893.32",1,No,4,No,1
15618213,"€ 85,757.93",1,Yes,7,Yes,0
15780411,€ 0.00,2,No,3,No,0
15725429,"€ 96,759.42",1,Yes,8,Yes,0
15600626,€ 0.00,2,Yes,6,Yes,0
15668460,€ 0.00,2,Yes,6,Yes,0
15576263,€ 0.00,1,No,5,No,0
15720354,€ 0.00,2,Yes,4,Yes,0
15691624,"€ 132,150.26",2,No,2,No,0
15793196,€ 0.00,2,Yes,9,Yes,0
15633352,"€ 175,443.75",1,No,6,No,1
15750874,"€ 78,990.15",1,Yes,3,Yes,0
15588923,"€ 113,743.37",1,No,4,No,0
15715745,"€ 157,624.84",1,Yes,5,Yes,0
15611800,"€ 125,163.62",2,Yes,7,Yes,0
15576928,€ 0.00,1,No,2,No,0
15793693,€ 0.00,1,Yes,9,Yes,0
15581252,"€ 80,922.75",1,No,7,No,0
15797760,"€ 193,354.86",2,No,3,No,0
15790564,"€ 107,648.94",2,Yes,9,Yes,0
15593736,"€ 131,769.04",1,No,7,No,1
15595937,"€ 138,992.48",2,No,1,No,0
15815628,"€ 113,899.92",1,No,8,No,0
15782802,"€ 114,450.32",1,Yes,6,Yes,0
15627412,€ 0.00,2,No,3,No,0
15734609,€ 0.00,2,Yes,2,Yes,0
15710689,"€ 63,609.92",1,No,6,No,1
15565806,€ 0.00,2,No,9,No,0
15815530,"€ 75,497.51",1,No,10,No,0
15632272,€ 0.00,2,No,2,No,0
15684103,€ 0.00,2,Yes,10,Yes,0
15654519,€ 0.00,2,Yes,1,Yes,0
15767722,"€ 117,704.73",1,No,0,No,0
15654346,"€ 130,463.55",2,Yes,1,Yes,0
15660147,"€ 46,161.18",1,Yes,8,Yes,0
15814998,€ 0.00,2,No,5,No,0
15802207,"€ 110,182.54",2,Yes,4,Yes,0
15658668,€ 0.00,2,No,10,No,0
15715079,"€ 117,221.15",1,No,9,No,0
15570360,€ 0.00,2,No,4,No,0
15674678,"€ 79,120.27",1,No,9,No,1
15780925,"€ 177,069.24",2,Yes,1,Yes,0
15688193,"€ 61,636.97",1,No,3,No,0
15778219,€ 0.00,1,No,5,No,0
15696514,"€ 104,414.03",1,No,6,No,0
15712303,"€ 159,732.02",1,Yes,4,Yes,0
15719090,"€ 89,437.03",1,Yes,4,Yes,0
15735632,€ 0.00,1,Yes,8,Yes,0
15619436,€ 0.00,1,No,3,No,0
15722404,€ 0.00,2,Yes,3,Yes,0
15662063,"€ 142,400.77",1,Yes,7,Yes,0
15745605,"€ 88,011.40",1,Yes,2,Yes,1
15636658,€ 0.00,2,Yes,2,Yes,0
15784130,"€ 154,870.28",1,Yes,8,Yes,0
15606755,€ 0.00,2,No,4,No,1
15801699,€ 0.00,2,Yes,5,Yes,0
15784097,"€ 118,402.25",2,No,1,No,0
15764654,"€ 87,374.88",2,Yes,9,Yes,0
15612092,"€ 105,397.80",1,No,8,No,1
15610903,"€ 125,341.69",1,No,5,No,0
15705777,"€ 129,164.88",1,Yes,10,Yes,0
15661936,"€ 141,004.46",1,No,3,No,0
15700864,€ 0.00,2,No,0,No,0
15722965,"€ 89,079.41",1,Yes,3,Yes,1
15737521,"€ 103,604.31",2,No,9,No,0
15814465,"€ 182,705.05",1,Yes,1,Yes,0
15580988,€ 0.00,2,Yes,8,Yes,0
15789974,"€ 94,598.48",1,No,6,No,1
15713370,"€ 188,241.05",2,No,8,No,1
15748673,€ 0.00,2,No,9,No,0
15754919,€ 0.00,2,Yes,10,Yes,0
15641662,"€ 117,469.91",2,No,5,No,0
15813422,"€ 80,790.74",1,No,4,No,0
15713596,"€ 107,735.93",1,Yes,1,Yes,0
15791216,"€ 133,379.41",1,No,8,No,1
15689031,"€ 168,066.87",1,No,7,No,0
15763704,"€ 69,014.49",2,No,2,No,0
15631339,€ 0.00,1,No,4,No,0
15771509,"€ 98,548.62",2,Yes,1,Yes,0
15769586,€ 0.00,2,Yes,1,Yes,0
15656096,"€ 76,554.06",1,Yes,3,Yes,0
15585280,€ 0.00,2,Yes,2,Yes,0
15743582,"€ 107,375.82",1,Yes,3,Yes,0
15761692,"€ 122,417.17",2,Yes,9,Yes,0
15627840,€ 0.00,1,Yes,0,Yes,1
15778861,"€ 97,188.62",1,No,6,No,0
15770554,"€ 61,297.05",2,Yes,4,Yes,0
15806956,"€ 112,666.67",1,No,1,No,1
15701908,€ 0.00,1,Yes,7,Yes,0
15736990,"€ 157,842.07",1,No,3,No,0
15743714,"€ 91,443.75",1,No,7,No,0
15807993,"€ 110,148.49",1,No,0,No,1
15644686,"€ 53,299.96",2,Yes,9,Yes,0
15677377,€ 0.00,2,Yes,3,Yes,0
15626412,€ 0.00,2,Yes,6,Yes,0
15643679,"€ 70,233.74",2,Yes,2,Yes,0
15728456,€ 0.00,1,No,3,No,1
15630661,"€ 75,212.28",1,No,10,No,0
15734044,"€ 41,299.03",1,Yes,7,Yes,0
15705001,"€ 83,286.56",1,No,3,No,0
15809817,€ 0.00,2,No,10,No,0
15809137,€ 0.00,1,No,6,No,1
15751593,"€ 85,668.59",1,No,6,No,0
15626491,"€ 57,327.04",1,Yes,7,Yes,0
15765461,€ 0.00,2,No,3,No,0
15568120,"€ 69,609.85",1,Yes,7,Yes,0
15787161,"€ 129,269.27",1,No,4,No,0
15812324,€ 0.00,2,Yes,1,Yes,0
15588944,"€ 165,350.61",2,No,1,No,1
15694253,"€ 152,105.57",2,Yes,7,Yes,0
15759566,€ 0.00,2,Yes,10,Yes,0
15675675,"€ 106,290.64",1,No,5,No,0
15802060,"€ 100,548.67",2,No,10,No,0
15660505,"€ 106,344.95",1,No,2,No,1
15782630,"€ 137,482.19",1,No,5,No,0
15700710,"€ 116,465.53",1,Yes,3,Yes,0
15742834,€ 0.00,1,Yes,1,Yes,0
15806511,€ 0.00,2,Yes,10,Yes,0
15608166,"€ 127,637.92",1,Yes,9,Yes,0
15614230,€ 0.00,2,Yes,3,Yes,0
15729958,€ 0.00,1,Yes,1,Yes,0
15800814,"€ 81,951.74",2,No,2,No,0
15674727,"€ 147,531.82",1,Yes,5,Yes,0
15657779,€ 0.00,2,Yes,3,Yes,0
15801395,"€ 135,120.72",1,No,10,No,0
15757911,€ 0.00,1,No,2,No,0
15665340,€ 0.00,2,Yes,8,Yes,0
15787151,€ 0.00,2,Yes,7,Yes,0
15757821,€ 0.00,2,No,1,No,0
15600688,€ 0.00,2,No,5,No,0
15594878,"€ 28,082.95",1,No,5,No,1
15569248,€ 0.00,2,No,10,No,1
15812706,"€ 111,087.50",1,Yes,4,Yes,0
15645045,€ 0.00,2,Yes,9,Yes,0
15766746,"€ 127,120.07",1,No,6,No,0
15700383,"€ 115,651.60",2,Yes,7,Yes,0
15632551,"€ 77,743.01",2,No,4,No,0
15795129,€ 0.00,2,No,9,No,0
15650545,"€ 71,996.09",1,Yes,7,Yes,0
15612769,"€ 61,581.97",1,Yes,5,Yes,0
15710853,€ 0.00,2,No,5,No,0
15623712,€ 0.00,3,No,5,No,1
15653251,"€ 87,873.39",1,No,8,No,1
15755077,"€ 105,617.73",2,Yes,0,Yes,1
15808557,€ 0.00,1,Yes,5,Yes,1
15614687,"€ 148,770.61",2,Yes,4,Yes,0
15626882,"€ 94,901.09",1,Yes,5,Yes,0
15748034,"€ 174,851.90",1,Yes,7,Yes,0
15632324,€ 0.00,2,Yes,7,Yes,0
15761023,"€ 120,847.11",1,No,2,No,1
15761453,€ 0.00,1,No,6,No,0
15646726,€ 0.00,1,No,5,No,0
15637169,"€ 103,267.80",1,Yes,4,Yes,0
15636024,"€ 109,699.08",1,Yes,4,Yes,0
15801218,"€ 135,133.39",1,Yes,8,Yes,1
15642655,€ 0.00,1,No,1,No,0
15690130,"€ 137,649.47",1,No,8,No,0
15653753,"€ 113,567.94",1,No,6,No,0
15641359,€ 0.00,2,No,6,No,1
15776827,"€ 141,547.26",2,Yes,5,Yes,0
15647725,"€ 62,055.17",3,No,5,No,1
15648455,"€ 131,156.76",1,No,4,No,0
15580629,"€ 134,837.58",1,No,6,No,0
15730161,€ 0.00,2,No,3,No,0
15626612,"€ 104,784.23",1,No,4,No,1
15662865,€ 0.00,2,Yes,1,Yes,0
15629094,"€ 156,948.41",1,Yes,1,Yes,1
15651823,"€ 147,751.75",1,No,6,No,1
15594827,"€ 124,619.33",2,Yes,1,Yes,0
15786392,"€ 124,182.21",1,No,4,No,0
15727353,"€ 142,028.36",1,No,7,No,1
15733777,€ 0.00,1,No,8,No,1
15614302,"€ 125,837.86",2,No,10,No,0
15723263,"€ 117,160.32",1,Yes,9,Yes,1
15687270,€ 0.00,2,Yes,8,Yes,0
15803121,"€ 97,565.74",1,No,5,No,1
15598700,€ 0.00,2,Yes,5,Yes,0
15741875,"€ 104,833.79",1,No,3,No,0
15631709,"€ 101,675.22",2,No,2,No,0
15672970,€ 0.00,2,Yes,3,Yes,0
15761670,€ 0.00,1,No,8,No,1
15706005,"€ 174,701.05",1,No,2,No,1
15790336,"€ 71,142.77",2,No,6,No,0
15754267,"€ 108,805.42",2,Yes,3,Yes,0
15791988,€ 0.00,2,Yes,4,Yes,0
15683375,€ 0.00,1,Yes,4,Yes,0
15625151,"€ 116,037.76",1,Yes,9,Yes,0
15635285,€ 0.00,2,Yes,8,Yes,0
15574296,"€ 80,673.96",2,No,2,No,0
15711618,"€ 124,640.51",1,No,1,No,1
15670943,"€ 182,275.23",2,No,9,No,0
15634359,"€ 98,635.77",1,No,5,No,0
15586629,€ 0.00,2,No,5,No,0
15588461,€ 0.00,1,No,4,No,0
15773221,"€ 79,757.21",1,No,8,No,1
15664227,"€ 53,053.76",1,Yes,8,Yes,0
15741745,"€ 120,911.75",2,Yes,7,Yes,0
15652626,"€ 115,285.85",1,No,4,No,0
15599410,€ 0.00,2,No,2,No,0
15571958,"€ 221,532.80",1,No,3,No,0
15785406,"€ 105,056.13",1,No,4,No,0
15687884,"€ 88,363.03",1,Yes,3,Yes,0
15621685,"€ 123,757.52",2,No,2,No,0
15628886,"€ 123,959.97",1,Yes,5,Yes,1
15699325,"€ 114,822.64",1,Yes,10,Yes,0
15578369,"€ 145,219.30",1,No,9,No,0
15654156,"€ 106,807.64",1,Yes,5,Yes,0
15707199,"€ 148,159.71",1,No,0,No,0
15671630,"€ 99,745.95",1,No,1,No,0
15632079,"€ 156,282.79",1,No,8,No,0
15767921,€ 0.00,2,No,7,No,0
15573599,€ 0.00,2,Yes,6,Yes,1
15747208,€ 0.00,1,No,6,No,1
15582762,€ 0.00,1,Yes,2,Yes,0
15772528,"€ 121,376.15",2,No,7,No,1
15755798,"€ 111,582.11",1,No,4,No,0
15788683,"€ 129,417.82",1,No,10,No,0
15616922,€ 0.00,2,Yes,1,Yes,0
15771855,€ 0.00,2,Yes,5,Yes,0
15601873,€ 0.00,1,No,7,No,0
15657868,"€ 94,607.08",1,No,6,No,0
15711716,"€ 131,368.30",1,No,1,No,1
15734246,"€ 166,883.07",2,Yes,8,Yes,0
15792151,€ 0.00,2,No,3,No,0
15770159,"€ 172,812.72",2,Yes,6,Yes,0
15747649,"€ 126,606.63",2,Yes,0,Yes,0
15639357,"€ 134,950.19",3,No,9,No,1
15738907,"€ 96,956.10",1,No,6,No,1
15663446,"€ 107,601.79",1,No,4,No,1
15750867,"€ 92,060.06",1,No,8,No,1
15715939,€ 0.00,2,No,0,No,0
15763806,€ 0.00,2,Yes,4,Yes,0
15637993,"€ 137,688.71",1,Yes,9,Yes,0
15720338,"€ 85,845.43",2,Yes,8,Yes,0
15627162,"€ 125,552.96",1,No,6,No,0
15596710,"€ 167,298.42",1,Yes,1,Yes,0
15781678,"€ 55,732.92",2,Yes,4,Yes,0
15634968,"€ 110,689.07",1,Yes,6,Yes,1
15609475,"€ 98,544.11",1,Yes,7,Yes,0
15573319,"€ 178,317.60",1,No,8,No,0
15738291,"€ 115,713.84",2,No,8,No,0
15782456,"€ 143,267.14",2,No,9,No,0
15794841,"€ 89,750.21",1,No,5,No,0
15684696,"€ 116,576.45",1,No,3,No,0
15629846,"€ 143,001.50",2,No,8,No,0
15674442,"€ 157,761.56",1,No,7,No,0
15571689,€ 0.00,2,Yes,5,Yes,0
15730469,"€ 103,430.11",2,Yes,4,Yes,0
15809320,€ 0.00,1,No,0,No,1
15684367,€ 0.00,2,No,5,No,0
15793049,"€ 115,115.38",1,No,8,No,1
15603665,"€ 122,501.28",2,Yes,0,Yes,0
15613623,€ 0.00,1,Yes,3,Yes,0
15569572,€ 0.00,2,Yes,6,Yes,0
15698791,"€ 146,758.24",1,No,3,No,0
15626233,€ 0.00,2,Yes,3,Yes,0
15607263,€ 0.00,1,Yes,3,Yes,1
15610900,"€ 110,738.89",1,No,9,No,1
15624775,"€ 94,203.80",1,Yes,2,Yes,0
15691703,"€ 105,792.49",1,Yes,8,Yes,1
15745355,"€ 153,198.23",1,Yes,4,Yes,0
15724955,€ 0.00,2,No,3,No,0
15628999,"€ 61,811.23",1,Yes,10,Yes,0
15654341,"€ 101,116.06",1,No,8,No,0
15744240,"€ 74,458.25",1,Yes,0,Yes,0
15632365,"€ 142,871.27",2,No,8,No,0
15729689,"€ 98,585.94",2,Yes,6,Yes,0
15759284,€ 0.00,1,Yes,6,Yes,1
15602124,€ 0.00,2,Yes,7,Yes,0
15661903,"€ 80,764.03",1,No,3,No,1
15664668,"€ 144,801.97",1,Yes,9,Yes,1
15736431,€ 0.00,2,No,2,No,0
15748639,"€ 110,053.62",2,Yes,7,Yes,0
15628123,"€ 118,890.81",1,Yes,5,Yes,0
15602731,€ 0.00,1,No,5,No,1
15794137,"€ 151,218.98",1,Yes,0,Yes,0
15748696,"€ 150,507.21",1,Yes,9,Yes,0
15725068,€ 0.00,2,Yes,9,Yes,0
15807340,"€ 131,023.76",2,No,4,No,0
15586133,"€ 122,314.50",1,No,2,No,1
15576185,€ 0.00,2,Yes,2,Yes,0
15660809,€ 0.00,2,Yes,4,Yes,0
15616666,"€ 111,739.40",2,Yes,6,Yes,0
15706904,"€ 113,882.31",1,Yes,6,Yes,0
15606915,"€ 98,148.61",1,No,7,No,0
15749693,€ 0.00,2,No,9,No,0
15791743,"€ 59,271.82",1,Yes,1,Yes,0
15796480,€ 0.00,2,Yes,2,Yes,0
15790442,€ 0.00,2,Yes,2,Yes,0
15609458,"€ 69,413.44",1,Yes,10,Yes,0
15593897,"€ 160,599.06",2,Yes,7,Yes,0
15604576,€ 0.00,1,Yes,3,Yes,0
15666270,"€ 147,803.48",1,No,2,No,1
15572626,€ 0.00,2,Yes,8,Yes,0
15727197,"€ 170,228.59",2,No,9,No,1
15714006,"€ 133,111.73",1,Yes,2,Yes,0
15642137,€ 0.00,2,No,5,No,0
15665327,"€ 176,139.50",2,No,2,No,0
15626806,€ 0.00,2,Yes,2,Yes,0
15662578,"€ 110,245.13",1,Yes,1,Yes,0
15790829,€ 0.00,2,No,5,No,0
15654959,"€ 158,719.57",1,Yes,6,Yes,0
15760244,"€ 160,979.68",1,Yes,5,Yes,0
15715394,"€ 123,557.65",2,Yes,4,Yes,0
15722246,€ 0.00,1,Yes,4,Yes,1
15609704,€ 0.00,1,No,4,No,1
15757628,"€ 112,896.86",1,Yes,10,Yes,0
15633586,"€ 120,962.13",1,No,7,No,0
15565796,"€ 96,048.55",1,No,10,No,0
15717935,€ 0.00,2,Yes,3,Yes,0
15577700,"€ 185,063.70",2,Yes,10,Yes,0
15747345,"€ 118,064.93",2,Yes,6,Yes,0
15678317,€ 0.00,2,Yes,2,Yes,0
15698335,€ 0.00,1,Yes,8,Yes,0
15768451,"€ 149,131.03",3,Yes,5,Yes,1
15753213,€ 0.00,2,No,7,No,0
15769645,€ 0.00,1,Yes,3,Yes,0
15657565,"€ 125,512.98",2,No,6,No,0
15620323,"€ 83,492.07",2,No,3,No,0
15679983,€ 0.00,1,No,7,No,0
15812616,€ 0.00,1,No,10,No,1
15601796,"€ 125,739.26",1,Yes,1,Yes,0
15729489,"€ 98,592.88",1,Yes,8,Yes,1
15613216,"€ 141,789.15",1,No,1,No,0
15657937,"€ 112,949.71",1,No,0,No,0
15815428,"€ 105,057.33",1,No,3,No,0
15640409,"€ 89,087.89",1,Yes,0,Yes,1
15699492,"€ 147,435.96",1,No,2,No,0
15623536,"€ 154,439.86",1,No,0,No,0
15707551,"€ 73,054.37",2,Yes,8,Yes,0
15577999,"€ 124,678.35",1,No,1,No,1
15788775,"€ 152,576.25",2,No,8,No,0
15758362,"€ 152,243.57",1,Yes,9,Yes,0
15807961,€ 0.00,1,No,4,No,0
15710978,"€ 88,120.97",2,Yes,2,Yes,0
15703541,"€ 143,930.92",1,Yes,9,Yes,1
15626474,€ 0.00,2,No,1,No,0
15608344,"€ 137,059.05",3,No,7,No,1
15768367,"€ 186,558.55",1,Yes,7,Yes,1
15806210,"€ 115,654.47",2,Yes,5,Yes,0
15697702,€ 0.00,2,No,2,No,0
15689152,"€ 126,152.84",1,No,3,No,0
15568573,"€ 105,701.91",1,Yes,7,Yes,1
15689598,€ 0.00,1,Yes,6,Yes,1
15713374,"€ 157,094.78",1,Yes,9,Yes,0
15679733,"€ 113,228.38",2,Yes,2,Yes,0
15759274,€ 0.00,1,Yes,10,Yes,0
15607748,"€ 108,432.88",2,Yes,8,Yes,0
15607577,€ 0.00,1,Yes,8,Yes,0
15813697,"€ 120,702.67",2,Yes,2,Yes,0
15801125,€ 0.00,1,No,1,No,0
15777855,€ 0.00,2,Yes,7,Yes,0
15635396,"€ 139,106.19",1,No,9,No,1
15698031,"€ 101,851.80",2,No,6,No,0
15678944,"€ 130,935.56",1,No,6,No,1
15718507,"€ 116,509.99",1,Yes,3,Yes,1
15808334,"€ 93,124.04",2,Yes,1,Yes,0
15804709,"€ 111,578.18",1,No,5,No,1
15645835,€ 0.00,2,Yes,9,Yes,0
15738166,"€ 86,546.29",1,Yes,10,Yes,0
15675360,€ 0.00,1,Yes,8,Yes,0
15793042,"€ 129,669.32",2,No,2,No,0
15630106,€ 0.00,2,No,2,No,0
15810385,"€ 164,557.95",1,Yes,2,Yes,0
15578211,€ 0.00,2,Yes,6,Yes,0
15572792,"€ 118,989.92",1,Yes,8,Yes,0
15620030,€ 0.00,1,No,1,No,0
15783541,€ 0.00,2,Yes,5,Yes,0
15679284,"€ 79,259.75",1,No,6,No,0
15582910,"€ 112,230.38",1,No,4,No,1
15688337,"€ 118,129.87",1,Yes,9,Yes,0
15734970,"€ 86,824.09",1,No,7,No,0
15759140,"€ 128,306.70",1,Yes,10,Yes,0
15643042,"€ 117,641.43",2,No,2,No,0
15773868,"€ 125,734.20",2,No,3,No,1
15615820,"€ 103,302.37",1,Yes,8,Yes,0
15730273,€ 0.00,1,No,8,No,0
15724890,"€ 82,696.09",2,No,4,No,0
15765952,"€ 145,471.37",1,No,4,No,0
15685920,"€ 101,506.66",1,No,2,No,0
15663263,"€ 156,265.31",2,No,5,No,0
15568953,"€ 128,554.98",1,Yes,1,Yes,0
15643361,"€ 139,959.55",2,Yes,8,Yes,0
15699486,"€ 132,944.53",1,Yes,7,Yes,0
15747854,€ 0.00,3,Yes,3,Yes,0
15691785,€ 0.00,1,No,1,No,1
15709004,"€ 93,547.23",2,Yes,5,Yes,0
15652218,"€ 152,302.72",1,No,2,No,0
15697127,"€ 147,674.26",1,Yes,2,Yes,0
15658486,"€ 148,021.12",1,Yes,3,Yes,0
15694160,€ 0.00,2,No,0,No,0
15685290,"€ 142,360.62",2,No,5,No,1
15701042,"€ 151,027.56",1,No,2,No,0
15680449,"€ 138,843.70",1,No,2,No,1
15599860,"€ 109,958.15",1,Yes,8,Yes,1
15723169,"€ 138,857.59",1,No,9,No,0
15803842,"€ 105,426.50",2,Yes,3,Yes,0
15728224,"€ 149,155.53",2,No,9,No,1
15644174,"€ 135,096.05",1,Yes,4,Yes,1
15707110,"€ 170,890.05",2,No,2,No,0
15765415,"€ 89,122.30",1,Yes,4,Yes,0
15756751,"€ 78,126.28",1,Yes,0,Yes,1
15795151,"€ 123,894.43",1,No,3,No,0
15632859,€ 0.00,2,Yes,7,Yes,0
15584037,"€ 106,913.43",1,No,5,No,1
15621409,"€ 127,845.83",1,No,4,No,0
15581102,€ 0.00,2,Yes,8,Yes,0
15578096,"€ 106,397.75",1,No,7,No,0
15669887,€ 0.00,1,Yes,3,Yes,1
15621834,€ 0.00,2,No,0,No,0
15655341,"€ 166,492.48",1,No,5,No,0
15685314,€ 0.00,2,Yes,2,Yes,0
15653997,"€ 114,493.68",1,No,6,No,0
15629551,"€ 126,104.98",2,Yes,9,Yes,0
15651264,"€ 124,425.99",1,No,4,No,1
15760825,€ 0.00,2,No,1,No,0
15597394,€ 0.00,1,No,0,No,0
15740383,€ 0.00,2,No,10,No,0
15670562,"€ 101,140.76",1,Yes,3,Yes,0
15698117,"€ 150,844.94",1,Yes,0,Yes,0
15694805,"€ 115,024.50",1,Yes,1,Yes,0
15746802,"€ 131,286.46",1,No,6,No,0
15589428,€ 0.00,2,No,9,No,0
15790267,"€ 141,267.67",1,Yes,7,Yes,0
15665402,"€ 137,761.55",1,Yes,5,Yes,0
15642093,€ 0.00,2,No,7,No,0
15666181,"€ 98,064.97",1,No,0,No,0
15602554,"€ 114,519.57",2,Yes,9,Yes,0
15724251,"€ 101,012.77",1,No,6,No,1
15740147,€ 0.00,1,Yes,10,Yes,0
15718289,"€ 82,291.10",1,No,3,No,1
15763148,"€ 84,719.98",1,No,9,No,0
15685245,€ 0.00,2,Yes,5,Yes,0
15626985,"€ 104,386.53",1,No,0,No,0
15585823,"€ 128,131.73",1,No,8,No,0
15728167,"€ 122,806.95",1,No,2,No,0
15762928,€ 0.00,1,No,8,No,0
15751774,"€ 112,510.89",1,Yes,4,Yes,0
15654733,"€ 117,056.46",1,No,3,No,1
15809777,"€ 131,778.66",1,Yes,7,Yes,0
15744200,"€ 70,784.27",1,No,1,No,0
15720713,€ 0.00,2,Yes,10,Yes,0
15695356,€ 0.00,2,No,5,No,0
15653315,€ 0.00,2,No,1,No,0
15604792,"€ 140,752.06",2,Yes,6,Yes,0
15704819,"€ 92,126.26",2,No,6,No,0
15670859,"€ 93,148.74",2,Yes,7,Yes,0
15602797,"€ 110,132.55",3,Yes,5,Yes,1
15662533,€ 0.00,2,No,6,No,0
15778154,"€ 122,227.71",1,Yes,4,Yes,1
15806230,"€ 121,647.54",2,Yes,2,Yes,1
15662884,"€ 110,597.76",1,Yes,1,Yes,1
15750778,"€ 120,731.39",4,Yes,2,Yes,1
15717185,€ 0.00,2,Yes,8,Yes,0
15677804,€ 0.00,3,Yes,1,Yes,1
15568915,"€ 153,722.47",1,No,6,No,0
15736495,"€ 114,088.32",1,No,8,No,0
15737354,€ 0.00,2,Yes,7,Yes,0
15667889,€ 0.00,2,No,6,No,0
15577831,"€ 152,532.30",1,No,4,No,0
15729836,€ 0.00,2,No,1,No,0
15775293,"€ 143,292.95",1,No,3,No,0
15697597,"€ 149,144.61",1,Yes,1,Yes,0
15639669,"€ 127,157.04",1,Yes,9,Yes,0
15631392,"€ 84,673.17",2,Yes,9,Yes,0
15580935,"€ 135,962.40",2,No,9,No,0
15590344,"€ 151,691.44",2,Yes,3,Yes,0
15653306,"€ 88,335.05",1,No,0,No,0
15805025,"€ 139,859.23",1,Yes,7,Yes,0
